unlimited,year,ISO_DateTime_UTC,ISO_DateTime_local,month,day,hour,Date,decimal_year,Longitude,Latitude,Cruise_number,Cruise_Leg,Station,Cast_number,Biogeochemical_Cruise_ID,Core_CARIACO_ID,Notes,Comments,Depth,Corrected_Depth,Winkler_O2_avg,Winkler_O2_flags,NO3,NO2,NH4,PO4,H2S,H2S_comment,CH4,CH4_comment,Acetate,Propionate,Incorporation_Acetate_Uptake_rate_constant,Respiration_Acetate_Uptake_rate_constant,Total_Acetate_uptake_rate_constant,Sulfite,SD_Sulfite,Thiosulfate,SD_Thiosulfate,Particulate_Elemental_sulfur,SD_Particulate_Elemental_sulfur,Particulate_element_sulfur_flags,Total_zero_valent_sulfur,SD_Total_zero_valent_sulfur,Total_zero_valent_Sulfur_flags,Total_Prokaryote_Cell_Density,SD_Total_Prokaryotes,Total_Prokaryote_Biomass_Estimates,SD_Prokaryote_Biomass_Estimates,Cyanobacteria,SD_Cyanobacteria,Methanogens,SD_Methanogens,Flagellated_Protists,SD_Flagellated_Protists,Ciliated_Protists,SD_Ciliated_Protists,Viral_Like_Particles_VLP,SD_Viral_Like_Particles_VLP,Heterotrophic_Bacterial_Production,SD_Heterotrophic_Bacterial_Production,Dark_carbon_fixation_rate,SD_Dark_carbon_fixation_rate,dissolved_Mn,SD_dissolved_Mn,dissolved_Fe,SD_dissolved_Fe
864,2014,2014-05-13 01:10:00,2014-05-12 20:40:00,5,12,,b'2014-05-12',2014.3634,-64.678,10.498,212,3,CAR,2,CAR-212,93HG_212,Cast 2: 12 May 2014: 2008 in water; 2040 on deck,nan,225,226.0,24.882585236500052,,9.926004682972852,0.018638909016850898,1.1442993985600185,1.6922959455235902,,n.f.,0.0,a,,,,,,,,,,0.02,0.0,a,0.02,0.0,a,50928813.52274622,28019652.18633064,1.8152001157910331,0.99867388173761,,,,,44581.69585067654,25042.09632910729,,,75162763.70779142,2602.3592292666644,0.74,0.35,0.5454531843472883,0.07869923056015242,,,,
865,2014,2014-05-13 01:10:00,2014-05-12 20:40:00,5,12,,b'2014-05-12',2014.3634,-64.678,10.498,212,3,CAR,2,CAR-212,93HG_212,Cast 2: 12 May 2014: 2008 in water; 2040 on deck,nan,240,243.0,17.62189129414134,,8.850924084482743,0.01761154286042067,0.430867025435752,1.807560378038776,,n.f.,0.1,n.f.,,,,,,,,,,0.02,0.0,a,0.02,0.0,a,93626707.68828094,27543362.77709585,3.337034556302708,0.9816980181548683,,,,,27863.55990667282,23102.11537806705,,,84951402.70229448,4725.896068389154,0.46,0.08,0.3589185294466343,0.10183883030623586,,,,
866,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,335,336.0,,,0.1203227045109547,0.006756897126734609,5.765320861224844,3.0524353157350768,14.2,n.f.,3.0,n.f.,,,,,,,,,,0.06,0.0,a,0.02,0.0,a,20577298.393028773,13282588.997690186,0.7334141881983972,0.4734168227941042,,,,,0.0,14147.098663792194,,,154911987.21989858,5481.145704263373,0.72,0.63,0.22036909574320934,0.06642044901035289,,,,
867,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,350,352.0,,,0.0706413903909358,0.005693374755000981,6.237724246395566,3.053992593949027,15.7,n.f.,5.1,n.f.,,,,,,,,,,0.05,0.01,a,0.02,0.0,a,12860811.49564299,13718198.928685853,0.4583838676239985,0.48894279213226505,,,,,15125.932520765244,21299.097978559887,,,89376908.32640707,2778.3370550031736,0.56,0.34,0.5574129729959608,0.28699874756572513,,,,
868,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,400,402.0,,,0.10071723530811727,0.007291846814646934,8.614363869512559,3.1745471332168096,21.2,n.f.,8.5,n.f.,,,,,,,,,,0.06,0.0,a,0.02,0.0,a,,,,,,,,,7961.017116192237,17518.046340599038,,,150239467.88379955,7389.889122679887,0.73,0.46,0.08206375411936694,0.04945969055842391,,,,
869,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,500,502.0,,,0.12693385783526073,0.008699682570970056,15.367378203721596,3.5168946643614127,39.7,n.f.,10.3,n.f.,,,,,,,,,,,,n.f.,,,n.f.,26750487.91093741,23386411.193101794,1.2863323779101743,1.1245663264522332,,,,,19106.441078861368,19670.74243216569,,,80990335.15904985,3240.0699430779327,0.08,0.01,0.026761632935064655,0.029053100108206838,,,,
870,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,900,901.0,,,0.12254499056158485,0.005257391329424296,23.648157505839066,3.9596923000159,70.3,n.f.,12.4,n.f.,,,,,,,,,,,,n.f.,,,n.f.,30865947.58954317,29700771.91602605,1.4842296668194324,1.4282006627957131,,,,,54134.91639010722,36527.65168134692,,,60383326.80497207,2434.812603804336,0.08,0.0,0.0045604762245269,0.006449487327605992,,,,
871,2014,2014-05-13 05:52:00,2014-05-13 01:22:00,5,13,,b'2014-05-13',2014.3661,-64.678,10.498,212,3,CAR,3,CAR-212,93HG_212,Cast 3: 13 May 2014: 0001 in water; 0122 on deck,nan,1300,1300.0,,,0.06420400647038563,0.00503585362396785,27.67542885930227,4.123711069225102,79.1,n.f.,15.0,n.f.,,,,,,,,,,,,n.f.,,,n.f.,48356651.22361763,34381129.15868899,2.3252931446837777,1.6532617936980076,,,,,3184.406846476892,18263.82584067346,,,1264455617.2612605,30483.81490483544,0.08,0.01,0.0,0.0,,,,
872,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,250,251.0,1.8610532668798692,,3.0700786276088072,0.04105600422403703,0.0,1.9241048891008496,0.1,a,0.0,a,,,,,,,,,,0.012911652892561984,0.011138165879405882,a,0.01050078900956094,0.0,a,106133001.63848469,53164574.82680868,3.782782741981282,1.894886915802636,,,,,106242.78112075904,63931.787809179776,,,,,0.21,0.02,0.5289829375708839,0.28,,,,
873,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,260,260.0,1.5539805798313817,,0.06476084817387667,0.025216194953239183,0.2811771796986268,1.8694068730056863,0.0,a,0.2,n.f.,,,,,,,,,,0.049060413223140496,0.0026220888704229428,a,0.01050078900956094,0.0,a,231106181.08261755,97019632.72487524,8.237065378988827,3.4579648802841527,,,,,46746.82369313396,33773.28031176588,,,,,0.36,0.03,0.8247673187590684,0.4638187939996941,,,,
874,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,270,270.0,1.8852025012917373,,0.07419969596902623,0.03663174867477223,0.6556271594148626,2.3502915434585137,0.4,a,0.2,n.f.,,,,,,,,,,0.12245504132231405,0.08128179997980549,n.f.,0.01050078900956094,0.0,a,123089161.66356802,42387169.45644201,4.3871326475049175,1.5107596188358798,,,,,36122.54558105807,29248.51871912208,,,,,0.67,0.34,1.1527984275479228,0.1349095921870018,,,,
875,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,280,282.0,,,0.2769132797642882,0.02500389814246608,1.5922812159735744,1.9987055279100299,0.4,a,0.2,n.f.,,,,,,,,,,0.467200909090909,0.02292572783257343,n.f.,0.2519536688944584,0.012060637741759963,n.f.,84152794.19856179,57937115.93235637,2.999366197783974,2.0649893895926144,,,,,,,,,,,1.65,0.81,6.436439050004452,1.1478167499117229,,,,
876,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,290,291.0,,,0.0,0.0,3.4176030856478072,2.2160299599091347,2.8,d,0.3,n.f.,,,,,,,,,,0.4742980165289257,0.018013939816047913,n.f.,0.13886713311055415,0.04704595108444837,a,127485203.15155265,49449236.12981874,4.54381595634438,1.7624651536116331,,,,,507385.70538162976,474551.610274443,,,,,0.97,0.65,8.029888193111464,0.7754592011937009,,,,
877,2014,2014-11-10 19:20:00,2014-11-10 14:50:00,11,10,,b'2014-11-10',2014.8579,-64.668,10.5,216,3,CAR,1,CAR-216,93HG_216,Cast 1: 10 November 2014: 1450 in water,nan,310,310.0,,,0.12760061809045412,0.004248170938651236,3.697265085574297,2.6608326301265666,7.0,n.f.,0.7,n.f.,,,,,,,,,,0.37730008264462817,0.021139529827565003,n.f.,0.15505343219159007,0.011737360588036969,n.f.,204729932.15471008,85341053.04939152,7.296965525952058,3.041718011117549,,,,,118991.91485525011,69625.40102450205,,,,,1.53,0.65,8.461919601956435,0.8862346694249722,,,,
878,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,50,51.0,174.40514259274124,,1.908338748490832,0.30598050169645563,1.6062850217544649,0.0,,n.f.,0.0,a,,,,,,,,,,,,n.f.,,,n.f.,197193861.0324508,52958109.67857896,6.433733449385219,1.7278345272585078,,,,,44621.9680707188,46756.989361122614,,,,,0.99,0.26,0.7821683562795962,0.31555317202948835,,,,
879,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,100,101.0,140.68074213150112,,6.394553657107928,0.08980926173126913,0.4014154027581807,0.16113005185571,,n.f.,0.0,a,,,,,,,,,,0.004339338842975207,0.006771622586000879,a,0.01050078900956094,0.0,a,45216426.7335556,39163050.25257663,1.4752509820246358,1.2777508644069422,,,,,53121.39056037952,38998.02495882944,,,,,0.16,0.02,0.1995816543123288,0.04440421782039089,,,,
880,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,150,151.0,97.88393200670008,,12.33329600346586,0.07400621717139211,2.1537405920606405,0.6544607010953681,,n.f.,0.0,a,,,,,,,,,,,,n.f.,,,n.f.,45216426.7335556,17006480.893695086,1.5562149009995525,0.5853124824808847,,,,,40372.256825888435,44677.85033190326,,,,,0.13,0.01,0.13214243907489126,0.037651198983597416,,,,
881,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,190,191.0,39.83068577764268,,12.519526945604492,0.07226133000547072,1.6740366256092316,1.3583674615849906,,n.f.,0.0,a,,,,,,,,,,,,n.f.,,,n.f.,60288568.97807414,17514248.51420033,2.074953201332737,0.6027883335013933,,,,,29747.97871381253,27575.767901270527,,,,,0.29,0.01,0.34537337898183285,0.060357786464198086,,,,
882,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,220,221.0,5.823421057445137,,8.038101253669607,0.08518848297677813,0.627430262852583,1.8543158290236181,,n.f.,0.0,a,,,,,,,,,,0.01884347107438016,0.01997682847219907,a,0.02250997865032953,0.012279838755818891,a,62172586.75863896,22448710.945166413,2.215949653586668,0.8001149033017609,,,,,27623.12309139735,29248.51871912208,,,,,0.16,0.04,0.5294285238307949,0.31334819834933497,,,,
883,2014,2014-11-11 00:08:00,2014-11-10 19:38:00,11,10,,b'2014-11-10',2014.8579,-64.669,10.502,216,3,CAR,2,CAR-216,93HG_216,Cast 2: 10 November 2014: 1938 in water,nan,240,241.0,10.292313593685694,,1.6891609092662774,0.26836118876702136,0.6349337692873726,1.4829502697698838,,n.f.,0.1,n.f.,,,,,,,,,,0.029820743801652894,0.013738546527159095,a,0.01050078900956094,0.0,a,106761007.5653396,66921849.6072147,3.8051660718154894,2.3852224458696933,,,,,63745.66867245542,35152.34465772098,,,,,0.24,0.04,0.1918266827819816,0.04753323730994693,,,,
884,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,320,321.0,,,1.2194345145409846,0.13983047165380513,6.1608039651051065,2.90409909604846,6.3,n.f.,0.6,n.f.,,,,,,,,,,0.0998496694214876,0.024494038936983917,a,0.01050078900956094,0.0,a,63428598.61234884,32832960.279534314,2.2607163132550854,1.1702293687748049,,,,,40372.256825888435,46756.989361122614,,,,,0.97,0.42,4.740282972959831,0.4266493694918499,,,,
885,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,350,351.0,,,0.2988361977015295,0.1419531848524536,5.556834417827165,2.3696510338714716,15.5,n.f.,1.0,c,,,,,,,,,,0.06979388429752065,0.014319908396489391,a,0.01050078900956094,0.0,a,67824640.10033341,43002995.94700104,2.4173996220945466,1.5327088503150437,,,,,40372.256825888435,44677.85033190326,,,,,0.22,0.02,0.3106192864302759,0.10657656192366466,,,,
886,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,400,401.0,,,0.3606405098832981,0.1527706265446873,10.724163551760856,3.2119227009566735,33.5,n.f.,2.0,n.f.,,,,,,,,,,0.041671983471074384,0.013355699202273669,a,0.01050078900956094,0.0,a,59032557.12436426,29157034.632028267,2.104033004415624,1.0392123628904633,,,,,40372.256825888435,44677.85033190326,,,,,0.18,0.06,0.2721193538543918,0.10605092863910634,,,,
887,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,500,501.0,,,0.2621897588641434,0.11245890388704294,16.050419275668368,3.4258019911013484,58.7,n.f.,7.0,n.f.,,,,,,,,,,,,n.f.,,,n.f.,65312616.39291365,17762689.980178814,3.1406430204916433,0.8541422988753242,,,,,74369.94678453133,61661.2915589976,,,,,0.07,0.04,0.2245353075895828,0.08974418874567734,,,,
888,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,900,901.0,,,0.28422223098977645,0.12882069107617888,26.84748075667705,3.681901851778016,86.9,n.f.,10.8,n.f.,,,,,,,,,,,,n.f.,,,n.f.,52752497.85581486,41446276.62041722,2.5366732088586352,1.9929986973757559,,,,,50996.53493796434,46756.989361122614,,,,,0.06,0.02,0.039595638122945684,0.029796796231169913,,,,
889,2014,2014-11-11 04:49:00,2014-11-11 00:19:00,11,11,,b'2014-11-11',2014.8607,-64.657,10.511,216,3,CAR,3,CAR-216,93HG_216,Cast 3: 11 November 2014; 0019 in water,nan,1300,1300.0,,,0.26153939092466605,0.13379434600902332,28.82254690690577,4.029045170895354,101.4,n.f.,12.6,n.f.,,,,,,,,,,,,n.f.,,,n.f.,52752497.85581486,28240877.157847594,2.5366732088586352,1.3579997041426013,,,,,50996.53493796434,37759.675300131916,,,,,0.05,0.01,0.016042447598374646,0.02268744696728112,,,,
890,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,280,277.0,10.538064310962072,,3.630128413889364,0.009497714592815423,1.6812883981843831,2.1624898229662843,0.10330382375582857,a,0.009858514033011138,a,,,,,,,,,,0.03166273084190173,0.012253459302937577,a,0.3692287292494739,0.0928926924730884,e,184122878.8085596,49671026.96879098,6.562490814434619,1.7703702024187091,,,,,30986.00390415563,20897.54558967184,,,1458265346.5346534,513630640.5413292,0.08431105121488898,0.007433195357271675,1.3595000850264127,0.7314329266672897,,,,
891,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,290,289.0,12.14536273617825,,3.5268234275500383,0.013200233759004205,2.710044549909284,2.2661710612383383,,n.f.,0.009482677518997932,a,,,,,,,,,,0.023012168350845557,0.015102168438176506,a,0.3921557705959127,0.13595049548349544,e,51389958.200156204,13132735.988162516,1.8316361922265687,0.4680757755277121,,,,,32707.44856549767,26196.45976189629,,,199762376.2376237,133174917.49174917,0.07825778797462445,0.016397300175368498,0.6443833207689393,0.2364501018845743,,,,
892,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,300,298.0,8.291918294246566,,2.9756468870679997,0.011238956562600554,0.12297919134938873,2.329297546824125,,n.f.,0.011181851928007202,a,,,,,,,,,,0.033136013018399905,0.0051132551638814186,a,0.4493251825949001,0.042016396206519716,e,39056368.2321187,19054976.11675388,1.3920435060921923,0.6791557167943599,,,,,18935.89127476183,20897.54558967184,,,659215841.5841584,210568033.23946282,0.11819785981717393,0.037705107518945284,0.4436224388163879,0.3168511688673198,,,,
893,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,310,308.0,,,0.884032867302458,0.0358370273236048,1.1696761345368505,2.4297414555941077,0.3099114712674857,a,0.09289386346091293,n.f.,,,,,,,,,,0.040137082318274266,0.02628301464895449,a,0.4876969654086116,0.001335546996241277,e,20555983.28006248,13270255.298330907,0.7326544768906276,0.4729772262090573,,,,,20657.335936103755,20897.54558967184,,,3415936633.6633663,1303142256.4844751,0.0431228633323206,0.01708013323109253,0.7489403309848419,0.4726293244207857,,,,
894,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,320,318.0,,,0.028302964457548624,0.02158194917031672,2.315389936636624,2.6511299124409446,,n.f.,0.4753199772072487,n.f.,,,,,,,,,,0.4337335041691791,0.2914309512469573,n.f.,1.0764976009624123,0.007116178965606124,e,85747815.96826062,18127282.308804728,3.0562158178866166,0.6460909388989194,,,,,32707.44856549767,20897.54558967184,,,129845544.5544554,94168887.2423748,2.0425256090605237,0.8917907195696041,22.908741116983183,9.186136676450717,,,,
895,2015,2015-11-15 02:05:00,2015-11-14 21:35:00,11,14,,b'2015-11-14',2015.8689,-64.66,10.495,224,2,CAR,1,CAR-224,93HG_224,Cast 1:  14 November 2015; in water 2135; on deck 2226,nan,330,329.0,,,-0.008734173165768409,0.008734173165768409,4.715481955163005,2.6634275973570176,0.4648672069012286,a,0.8243128482476749,n.f.,,,,,,,,,,1.158943766189513,0.05015818622949824,n.f.,0.8243881150511132,0.26643330939187937,e,57263096.28017405,23913805.235174216,2.0409660427667484,0.8523336600509077,,,,,37871.782549523545,20897.54558967184,,,1947683168.3168316,904462626.4705967,2.959916127159223,1.4212396306350283,40.156953263490884,5.627107360055735,,,,
896,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,33,32.0,179.59166736046052,,1.5676527283979034,0.2291973866698207,0.516597999104414,0.0,,n.f.,0.018629489036124144,a,,,,,,,,,,0.011417506172582276,0.027462091104307886,a,0.10331302911965873,0.051791766256299394,a; e,48159732.25614638,17043288.762678653,1.5712805596864692,0.5560618186888291,,,,,60250.56314696933,41795.09117934368,,,569322772.2772278,235422218.105937,1.8670591002966783,0.15920617650410332,4.192239483546241,1.2400204086822701,,,,
897,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,90,90.0,155.20605154934626,,5.356107008918908,0.08952924206781791,1.0924422660826116,0.1237396360343558,,n.f.,0.012616350830571648,a,,,,,,,,,,,,n.f.,,,n.f.,92208267.85628024,24844649.226284184,3.0084274130582402,0.8105924288336884,,,,,43036.11653354954,31594.119223946564,,,29964356.43564354,148894084.20473847,0.20028493218357765,0.053485919253070835,2.276334133056264,0.15464033177757358,,,,
898,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,150,170.0,70.1023048649593,,13.860451906588215,0.015105848317616731,0.11527187571482113,1.0612405348905534,,n.f.,0.023005795237866757,n.f.,,,,,,,,,,,,n.f.,,,n.f.,94263866.18428648,26057287.938210554,3.2442818634527493,0.8968143371441165,,,,,25821.669920129752,27361.30985813197,,,579310891.089109,194134134.373595,0.08729958820976429,0.0208473117458057,11.489740782114975,3.895427576859521,,,,
899,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,220,218.0,19.094329174769737,,9.026556500641263,0.003526296410372911,0.0,1.6917585798817718,,n.f.,0.015905756479876784,a,,,,,,,,,,,,n.f.,,,n.f.,46691447.73614191,14511837.464285327,1.6641723117944256,0.5172295842656213,,,,,51643.339840259505,32566.47267717224,,,299643564.35643566,115332861.69475137,0.08961931322051064,0.0017112974719853177,0.3558451191066627,0.14793894649476644,,,,
900,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,250,250.0,13.423719623949733,,4.231961316288944,0.0,1.6619347850599606,2.0252703437381117,,n.f.,0.010659405287176993,a,,,,,,,,,,0.10667811566434436,0.1132200801500568,n.f.,0.17695515295515296,0.011347180708882855,e,92795581.66428204,28992382.54758119,3.3074116385348327,1.0333438483486883,,,,,41314.67187220752,30590.874398109096,,,129845544.5544554,133174917.49174917,0.10763287335454473,0.005092611703459011,0.2532577056609067,0.1736986026432137,,,,
901,2015,2015-11-15 07:54:00,2015-11-15 03:24:00,11,15,,b'2015-11-15',2015.8716,-64.67399999999999,10.498,224,2,CAR,2,CAR-224,93HG_224,Cast 2: 15 November 2015; in water 0324; on deck 0350,nan,270,269.0,13.859185097777026,,4.246134540686644,0.011765305023701557,0.7928741017439599,1.8425019612834728,,n.f.,0.013895770857013543,a,,,,,,,,,,0.0244233524864118,0.031207025438567473,a,0.2524313178486665,0.02169574713301629,e,41699280.36812674,8835428.947377883,1.4862419388352732,0.314911550829291,,,,,51643.339840259505,28478.554216265453,,,968847524.7524751,364714532.02060175,0.1155005493329087,0.0203922855313154,0.2928863972989255,0.179355556496109,,,,
902,2015,2015-11-15 11:56:00,2015-11-15 07:26:00,11,15,,b'2015-11-15',2015.8716,-64.671,10.5,224,2,CAR,3,CAR-224,93HG_224,Cast 3: 15 November 2015; in water 0726; on deck 0845,nan,350,349.0,,,0.4840310645744703,0.005644262780912179,3.449246175982734,2.55058694058376,5.423450747181,n.f.,1.0595573972800905,n.f.,,,,,,,,,,0.3143841007098519,0.2678391011687471,n.f.,0.42036876133442985,0.0888448746403212,e,65779146.49619993,19893979.11788806,2.3444943260500084,0.7090593850611969,,,,,25821.669920129752,22340.415948868893,,,79904950.49504945,115332861.69475137,1.3769848659445474,0.6982084025085038,26.30291913929716,5.726031305743383,,,,
903,2015,2015-11-15 11:56:00,2015-11-15 07:26:00,11,15,,b'2015-11-15',2015.8716,-64.671,10.5,224,2,CAR,3,CAR-224,93HG_224,Cast 3: 15 November 2015; in water 0726; on deck 0845,nan,375,373.0,,,0.6062940306528666,0.01336485096417489,6.646689167055204,2.7178920931132167,10.330382375582856,n.f.,1.746916634630054,n.f.,,,,,,,,,,0.14843156270623342,0.04673912241508591,n.f.,0.3993771499124244,0.02647945559479717,e,48453389.16014727,17359909.426386718,1.726971266956479,0.6187403047751153,,,,,15493.001952077868,17661.649568494362,,,59928712.87128711,105284016.61973141,0.4635066778331671,0.10258212241230573,0.4704462238025834,0.2657980957207309,,,,
904,2015,2015-11-15 11:56:00,2015-11-15 07:26:00,11,15,,b'2015-11-15',2015.8716,-64.671,10.5,224,2,CAR,3,CAR-224,93HG_224,Cast 3: 15 November 2015; in water 0726; on deck 0845,nan,400,399.0,,,0.5926762616512042,0.0024679816774903517,7.6549223482138515,2.6856406708366847,13.326193264501883,n.f.,2.21412475622914,n.f.,,,,,,,,,,0.2077024951011042,0.046343243346741066,n.f.,0.21613619171828247,0.015332241963357245,e,72239598.38421956,14449151.048272176,2.574757161644205,0.5149953207567183,,,,,24100.22525878771,24977.344353645567,,,49940594.05940594,105284016.61973141,0.5705806224364914,0.039456190032210944,0.3644329901896053,0.04286714249141873,,,,
905,2015,2015-11-15 11:56:00,2015-11-15 07:26:00,11,15,,b'2015-11-15',2015.8716,-64.671,10.5,224,2,CAR,3,CAR-224,93HG_224,Cast 3: 15 November 2015; in water 0726; on deck 0845,nan,500,498.0,,,0.42078944572578336,0.009205630683687896,8.16257885551472,2.4067057742964204,12.241503115065687,n.f.,2.7791257379225205,n.f.,,,,,,,,,,,,n.f.,,,n.f.,66072803.40020081,14882412.104028596,3.1771976120937016,0.7156403507312111,,,,,44757.56119489158,31594.119223946564,,,2876578217.821782,928650385.9388773,0.9980636355451749,0.10855944026599312,7.971925810417462,9.834964310414831,,,,
