"","time_month","time.x","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","benjamin_feir_index","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","lake_mix_layer_depth","lake_mix_layer_temperature","mean_wave_period","medium_cloud_cover","sea_surface_temperature","surface_pressure","v_component_stokes_drift","time.y","clear_sky_direct_solar_radiation_at_surface","evaporation","instantaneous_10m_wind_gust","instantaneous_large_scale_surface_precipitation_fraction","large_scale_precipitation","mean_evaporation_rate","mean_runoff_rate","mean_total_precipitation_rate","northward_turbulent_surface_stress","runoff","sub_surface_runoff","surface_runoff","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC"
"423","11-1984",1984-11-03 07:33:20,-2.9078236,-1.7791386,-1.6991205,4.9116335,299.22522,0.038466454,0.00083798193,-0.035152733,-0.016154349,49.261208,300.54285,5.489852,0.13296092,300.54034,101026.31,-0.020242598,1984-11-03 01:33:20,18619616,-0.0031183334,6.9738493,0.23016357,0.0006265424,-3.6091966e-05,0,4.0544604e-05,-1409.3281,0,0,0,-752907,0.0035027333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","11-1985",1985-11-03 07:33:20,-4.001177,-2.3249588,-2.2154608,5.091408,299.03333,0.023478508,0.0008536582,-0.038208008,-0.019334853,49.26136,300.51013,5.6981335,0.16531014,300.4983,101022.69,-0.022677954,1985-11-03 01:33:20,18767456,-0.0031125203,7.1423073,0.29962158,0.0015319313,-3.602568e-05,0,5.668486e-05,-1695.125,0,0,0,-880832,0.0048983726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","11-1986",1986-11-03 07:33:20,-5.0089064,-2.3460035,-2.269927,5.821932,299.08008,0.049661636,0.0008884687,-0.051048458,-0.021229148,49.26109,300.05054,4.871517,0.11955732,300.03186,101001.875,-0.02324656,1986-11-03 01:33:20,18939792,-0.0030962154,7.8589325,0.1386261,0.00022416582,-3.583725e-05,0,1.0202217e-05,-1845.5,0,0,0,-596830,0.0008817024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","11-1987",1987-11-03 07:33:20,-4.5464287,-2.2159214,-2.1405926,5.625806,300.26147,0.059246063,0.0008805392,-0.04952413,-0.021535516,49.260544,301.25378,5.07382,0.10105288,301.24292,100973.75,-0.023112375,1987-11-03 01:33:20,19009008,-0.0033819468,7.7549534,0.14266968,0.0004113235,-3.914113e-05,0,1.354461e-05,-1987.6094,0,0,0,-579548,0.0011709884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","11-1988",1988-11-03 07:33:20,-5.3008833,-2.2318163,-2.1660213,5.9668694,299.32153,0.05213642,0.00089192507,-0.055458307,-0.021342576,49.261402,300.1753,4.7291565,0.10391861,300.15356,101067.44,-0.022934414,1988-11-03 01:33:20,18886368,-0.0029297695,8.066536,0.15841675,0.0001899339,-3.390973e-05,0,9.159963e-06,-1926.6172,0,0,0,-561636,0.00079169543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","11-1989",1989-11-03 07:33:20,-5.764511,-2.9363022,-2.8688812,6.622422,299.41248,0.06281948,0.0009392658,-0.06267667,-0.029611945,49.2607,300.10327,4.561988,0.15765446,300.08694,100980.875,-0.029562347,1989-11-03 01:33:20,18813888,-0.0029481489,8.91433,0.19491577,0.00029752823,-3.412174e-05,0,1.3362222e-05,-2706.0703,0,0,0,-479571,0.001153975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","11-1990",1990-11-03 07:33:20,-5.9527473,-2.4179173,-2.3538246,6.606982,299.9546,0.0702734,0.0009315021,-0.06777692,-0.025359333,49.26062,300.83167,4.7298546,0.081356294,300.80487,101030.625,-0.025886,1990-11-03 01:33:20,19025264,-0.0036130361,8.772892,0.093566895,8.042742e-05,-4.181698e-05,0,3.1386771e-06,-2281.371,0,0,0,-568531,0.00027060555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","11-1991",1991-11-03 07:33:20,-4.862812,-2.5561476,-2.4775734,5.7474813,299.15942,0.040222168,0.00087963,-0.047141194,-0.022498906,49.260933,300.00635,5.493599,0.09574312,299.9951,100992.44,-0.026255582,1991-11-03 01:33:20,17120180,-0.0026963626,7.748069,0.1652832,0.00024085901,-3.1207237e-05,0,1.3670968e-05,-2020.2148,0,0,0,-512210,0.0011816693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","11-1992",1992-11-03 07:33:20,-4.7399473,-2.364995,-2.2977152,5.6913567,299.57202,0.04480362,0.0008767543,-0.048508167,-0.022109926,49.261322,300.44775,5.425499,0.10723537,300.43546,100943.56,-0.024899598,1992-11-03 01:33:20,18118608,-0.0029383225,7.7539253,0.12176514,0.0001311509,-3.401043e-05,0,8.7783255e-06,-1984.7344,0,0,0,-508472,0.0007584167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","11-1993",1993-11-03 07:33:20,-5.4411497,-2.721942,-2.6574965,6.299633,299.3661,0.06660366,0.00092142075,-0.05689597,-0.026888788,49.261402,300.03955,4.5617304,0.11052084,300.03012,101039.25,-0.027698651,1993-11-03 01:33:20,18733840,-0.0029186727,8.418546,0.124069214,0.00014237496,-3.3780452e-05,0,6.4246024e-06,-2430.0078,0,0,0,-430472,0.00055410713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","11-1994",1994-11-03 07:33:20,-5.1266165,-2.327958,-2.2632542,5.9793997,299.91455,0.066295624,0.0008930573,-0.05572629,-0.023949802,49.26082,300.78503,5.079056,0.09064906,300.7615,101050.375,-0.025354374,1994-11-03 01:33:20,19077008,-0.003455609,8.200432,0.08106995,8.281667e-05,-3.999572e-05,0,6.5522518e-06,-2226.6055,0,0,0,-529131,0.0005658914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","11-1995",1995-11-03 07:33:20,-5.3057528,-2.6366882,-2.5561256,6.1139984,299.72668,0.057055473,0.0009123299,-0.054353118,-0.025692165,49.2607,300.74255,5.124629,0.09710318,300.71152,101075.125,-0.027571455,1995-11-03 01:33:20,19084480,-0.0035581812,8.638282,0.1335144,0.00020805013,-4.118208e-05,0,1.1880994e-05,-2488.6484,0,0,0,-668755,0.0010270176,4.06669929608678,177.277571410047,0.921753508628846,0.0616260345159428,2.12711540523197,NA,NA,NA,NA,NA,NA,0.00240653698017017,2406.53698017017,NA,NA,NA,NA,NA,36.7624570961109,NA,25.3228469174287,24.5451485166609,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7059802642641,NA,NA,0.179304631163587,0.270035115007541,NA,NA,NA
"435","11-1996",1996-11-03 07:33:20,-5.147602,-2.6580238,-2.5807085,6.033477,299.4657,0.052880287,0.0009007044,-0.054619133,-0.025053144,49.260464,300.24,5.476618,0.13387471,300.23187,100957.81,-0.026540231,1996-11-03 01:33:20,18859904,-0.0029259236,8.057424,0.15771484,0.00020622333,-3.3865595e-05,0,1.2832059e-05,-2242.3398,0,0,0,-465473,0.0011077686,3.50970232410855,152.896204783957,5.4151379477398,0.291087465246735,2.02975093109887,NA,NA,NA,NA,NA,7.99129080377057,0.00241792572691747,2417.92572691747,2125.41147285701,444.966087739139,7.99752938969118,2121.61808410896,437.254469440515,36.7933250072715,36.802530563761,23.1549950450325,25.2491159408852,NA,NA,68.3617016175629,11.7259125362578,6.71819516826378,66.7138151735346,11.4432618056257,NA,NA,NA,NA,1.44912254416577,0.5564078157219,0.55776217377339,NA,NA,NA
"436","11-1997",1997-11-03 07:33:20,-5.422991,-2.856452,-2.8138676,6.4128284,299.4115,0.059900284,0.0009222799,-0.057206213,-0.028450966,49.261284,299.79156,4.8085155,0.1015666,299.76318,101084.5,-0.02846805,1997-11-03 01:33:20,18946864,-0.002332151,8.706026,0.10821533,0.00010361722,-2.699405e-05,0,3.4183613e-06,-2678.7578,0,0,0,-217362,0.00029541296,3.34515164338958,145.749646416789,NA,NA,7.77042470176678,0.0651203027632773,0.0880411255545011,5.00061770587751,0.492797124421354,4.16786907370787,7.96857164145382,0.00241378337167684,2413.78337167684,2133.84568716321,470.643933665075,7.97408110525677,2130.62621669125,463.544320475563,36.6661018740201,36.6699136348978,22.8855030306363,25.2098217077132,NA,NA,58.8930190659669,6.99386642308917,19.8870003671994,57.473466357044,6.8252837267421,NA,NA,68.6629489676091,NA,0.549573945560029,0.223724857528564,0.248426234772675,NA,NA,NA
"437","11-1998",1998-11-03 07:33:20,-5.532583,-2.8983889,-2.8372402,6.4569664,299.51062,0.066773415,0.00092905737,-0.059358895,-0.028964937,49.2607,300.09302,4.7938995,0.10158926,300.06558,101036.875,-0.029438999,1998-11-03 01:33:20,19003952,-0.0030885115,8.827421,0.12150574,0.00014067584,-3.5747114e-05,0,5.3359863e-06,-2718.9062,0,0,0,-377327,0.00046205125,3.88358933126543,169.26432727726,NA,NA,NA,0.0618548767415372,0.0490799579061344,2.39693727623935,0.103909298983515,1.03972084676307,8.03486415073039,0.00241342343302024,2413.42343302024,2095.11538058837,418.319810632163,8.04188417092119,2090.7233661474,410.107724441915,36.7800563169481,36.7760311354072,24.7139406895064,24.7646155335007,NA,NA,50.1145146758038,11.176947359014,5.29288643437313,48.9065211288663,10.9075186042385,NA,NA,NA,NA,0.490837313171551,0.201235740961341,0.203515121213773,NA,NA,NA
"438","11-1999",1999-11-03 07:33:20,-2.2463026,-1.2169895,-1.1497297,4.8899326,300.17163,0.05069065,0.00082900096,-0.026326537,-0.011638761,49.261246,301.4297,5.5711727,0.11972356,301.42346,100925.75,-0.01577269,1999-11-03 01:33:20,18938384,-0.0035288893,6.9253206,0.16998291,0.0004153184,-4.0844825e-05,0,2.6505659e-05,-1013.1719,0,0,0,-740990,0.002290604,3.93424843928113,171.54447390266,NA,NA,NA,0.733194192319155,0.146858853287783,1.5767966166332,0.135782304989444,2.45718342547992,8.0475261419303,0.00243973449327478,2439.73449327478,2112.16894942772,423.83020113127,8.05351824500606,2108.36339837406,416.687046750233,36.6321858882525,36.628514731619,25.6988334397581,24.3449712948509,NA,NA,60.0334834503961,7.86579249510971,8.97494296855301,58.5863990021818,7.67619177905182,NA,NA,74.6318456073639,NA,0.622760299262093,0.3800721637839,0.3083244430055,NA,NA,NA
"439","11-2000",2000-11-03 07:33:20,-5.4434977,-2.7839918,-2.6911955,6.2965336,299.39233,0.049962997,0.000918092,-0.057190955,-0.026532471,49.261326,300.45276,5.1090746,0.13469142,300.42358,100974.375,-0.028582957,2000-11-03 01:33:20,18855568,-0.0034639165,8.520153,0.19429016,0.00041487394,-4.0092767e-05,0,1.8381514e-05,-2401.664,0,0,0,-738975,0.0015880298,3.77776043437287,164.664922319107,NA,NA,NA,0.163711162657592,0.115152812887763,2.43204805202041,0.152877778871224,0.929077908049917,8.0325620589584,0.00240414336085176,2404.14336085176,2088.2071918174,418.200521287413,8.03999001096798,2083.57376499276,409.581820465341,36.7142358815338,36.7151786327572,24.571757884457,NA,NA,NA,73.7485493517766,10.0178157474004,8.4354142408342,71.970866006086,9.7763496948508,NA,NA,93.8641245557925,NA,0.42089674809629,0.344094611039961,0.319409718661192,NA,NA,NA
"440","11-2001",2001-11-03 07:33:20,-4.7937546,-2.5839443,-2.5150099,5.701005,299.72668,0.040385246,0.00087878574,-0.04572487,-0.02240473,49.26066,300.3313,5.749383,0.10139203,300.32367,101009.06,-0.026660021,2001-11-03 01:33:20,19009776,-0.0026139393,7.6124125,0.1381073,0.00019965124,-3.025349e-05,0,7.322121e-06,-1962.1211,0,0,0,-331271,0.00063298387,3.97629515197617,173.317606195509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7476024258563,36.7475298279843,24.888382703194,24.6873036600932,NA,NA,117.931007957277,9.34935748846523,15.041920876269,115.088384168485,9.12399905475177,NA,NA,NA,NA,0.631223120149639,0.208344887299449,0.450728593163307,3.81872732871556,12.4590762891096,1.03825269620731
"441","11-2002",2002-11-03 07:33:20,-5.446332,-2.8351774,-2.812992,6.359477,298.99683,0.070124626,0.00091347215,-0.057440996,-0.027733624,49.260857,299.08392,4.7239847,0.101788595,299.06317,101129.25,-0.027958822,2002-11-03 01:33:20,18996864,-0.002030766,8.547922,0.10597229,0.000103523154,-2.350373e-05,0,2.487821e-06,-2599.7383,0,0,0,14504,0.00021697326,4.0448757495197,176.253997890758,1.16327037005796,0.0899914152389776,1.05838250051532,0.0548115317897554,0.134081796252578,2.05362701043451,0.147437714561141,0.985155969304779,8.03304346124937,0.00242600996512595,2426.00996512595,2107.33473305773,413.523094591135,8.0392029013333,2103.4631261495,406.35945110038,36.8812855072378,36.859974062098,24.2219963750314,24.9791950600618,NA,NA,86.9733409096995,12.5748234898874,8.33546480411425,84.8769470267772,12.2717282396898,NA,NA,NA,NA,0.767364035761231,0.176416989889346,0.249553678151442,4.00084862954658,13.0533647827501,1.08777232173121
"442","11-2003",2003-11-03 07:33:20,-4.396138,-1.8910217,-1.8229103,5.1263227,300.3181,0.05133629,0.0008449848,-0.041712046,-0.016734947,49.261166,301.26074,5.2578144,0.107855916,301.23907,100953.125,-0.0192471,2003-11-03 01:33:20,18998656,-0.003094837,7.1228523,0.10951233,0.00015126544,-3.5820325e-05,0,6.503714e-06,-1516.9758,0,0,0,-531740,0.00056263804,4.02495336801932,175.508000821055,NA,NA,NA,0.29922334984413,0.100381911110095,1.4486741723029,0.119548889798369,1.71562847441893,8.06600173449664,0.00241229317587477,2412.29317587477,2077.91709768069,415.255093639748,8.07199957774548,2074.29556611085,408.641534875517,36.7397694081445,36.7308785102248,26.1915516748982,24.2790804500181,NA,NA,83.3268853540424,11.4189167075435,8.66092420861905,81.3185430528966,11.1436694892646,NA,NA,NA,NA,0.746096596640217,0.20798258698667,0.25558151118419,2.503918881975,8.16936993059646,0.680783075950646
"443","11-2004",2004-11-03 07:33:20,-4.094653,-2.1030188,-2.0223475,5.4823875,299.8152,0.035938263,0.0008743012,-0.045470417,-0.020184875,49.26101,301.08533,5.744293,0.13693184,301.07025,100983.31,-0.02394126,2004-11-03 01:33:20,18718752,-0.0034506395,7.5127068,0.23164368,0.00063313753,-3.993683e-05,0,2.9441508e-05,-1727.9023,0,0,0,-796844,0.002544029,3.75667942744587,163.746543123702,NA,NA,NA,0.296438743676299,0.0987632911674394,2.05111517593993,0.156277815623748,1.71706368517263,8.03543099478388,0.00241407531040235,2414.07531040235,2095.99983456011,431.774820443637,8.04152659724512,2092.13464766819,424.222084882269,36.728390293762,NA,25.5175587636634,24.4792586284107,NA,NA,63.2246734292241,10.1564411491698,7.15318959649268,61.7006561973468,9.91160909213223,6.31067657362934,0.46634672380302,NA,NA,0.417504873321917,0.194272376960415,0.315238348318887,3.40101363372448,11.0963339455033,0.924686501702103
"444","11-2005",2005-11-03 07:33:20,-4.120063,-2.045496,-1.9671164,5.0698547,299.83093,0.0406332,0.0008446586,-0.039238393,-0.016972244,49.260777,300.77734,5.1748915,0.15765744,300.75787,100950.94,-0.020521428,2005-11-03 01:33:20,18867264,-0.003123574,7.1669216,0.16844177,0.00025131964,-3.6150843e-05,0,1.1301922e-05,-1584.6406,0,0,0,-541804,0.0009777562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","11-2006",2006-11-03 07:33:20,-5.1207047,-2.2703247,-2.205121,5.883665,300.02405,0.07089424,0.00088514294,-0.052743793,-0.021971047,49.26117,300.82507,4.753332,0.0916076,300.81186,100978,-0.023186482,2006-11-03 01:33:20,18987936,-0.003327094,7.983836,0.08747864,9.712903e-05,-3.850802e-05,0,6.323583e-06,-1981.2969,0,0,0,-478704,0.00054637063,4.04501863170951,176.408897838868,NA,NA,NA,0.178960966347383,0.116061360793322,1.46512739266814,0.12485868852546,1.27897545548874,8.04653512148662,0.00240386876080879,2403.86876080879,2081.56342064001,426.41689652351,8.06031879400952,2072.83139440291,409.900022372221,36.5012574958167,36.5095450083723,26.1045854637206,24.130254174462,NA,NA,56.0202914348289,11.0293856748925,5.95417711395091,54.6699360423395,10.7635287406526,8.20223682707714,0.284023003012461,84.3141073813724,71.6793116887596,0.571381828885382,0.142077927634015,0.257389654430618,NA,NA,NA
"446","11-2007",2007-11-03 07:33:20,-6.0515757,-2.5219412,-2.442418,6.73625,299.91357,0.06383896,0.0009429022,-0.07105845,-0.027311087,49.26117,301.06995,4.820039,0.11972618,301.05115,100994.375,-0.02766426,2007-11-03 01:33:20,19057216,-0.004398171,9.229177,0.1104126,0.00012693972,-5.0905437e-05,0,5.714326e-06,-2487.2188,0,0,0,-873431,0.00049498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","11-2008",2008-11-03 07:33:20,-4.657323,-2.2814674,-2.1960764,5.4430847,299.9513,0.0393219,0.0008707661,-0.044776857,-0.020507872,49.260464,301.01587,5.1940546,0.18394369,300.99008,100972.06,-0.023674998,2008-11-03 01:33:20,18829472,-0.0033438094,7.4683895,0.2188263,0.00062224315,-3.8701648e-05,0,2.0542415e-05,-1788.6211,0,0,0,-645937,0.0017745942,3.79548291229732,165.442441103244,NA,NA,NA,0.21809960471333,0.125809498611985,2.24231642300783,0.148349057659019,3.86321007461436,8.01673013868073,0.00240442970153225,2404.42970153225,2098.67470598733,444.414264342374,8.02862266910837,2091.28218809235,429.532325134184,36.7408475335792,36.7362248521082,25.0373978143783,24.6374375651742,36.679098738206,NA,69.2982352260097,9.69722438158019,8.39841252564963,67.6279444388177,9.46347241378425,NA,NA,66.5033314521389,NA,NA,0.237370778560547,0.377743902352999,2.80316718146719,9.14573997140635,0.762151195353191
"448","11-2009",2009-11-03 07:33:20,-5.445592,-2.6045332,-2.5448236,6.270092,300.14502,0.06842899,0.00090293656,-0.06008786,-0.025636375,49.26101,300.5818,5.0076313,0.09947461,300.57428,100901,-0.026798606,2009-11-03 01:33:20,19031888,-0.0030614436,8.51187,0.07196045,7.416254e-05,-3.5431527e-05,0,3.4654322e-06,-2379.1758,0,0,0,-218620,0.00029884465,4.17364374029114,181.930401453035,NA,NA,NA,0.0384793701205382,0.120041687629256,1.13591870106915,0.0621219405491418,3.38807208930706,8.05595182263361,0.00240990265141162,2409.90265141162,2078.61340811469,403.948065018938,8.06790051360564,2070.89087658366,390.314149439085,36.831897703671,36.8341188508319,25.4010750483494,24.596370560857,35.7220099310603,5.15090832951496,72.643762628427,13.0327997438289,6.87868656838806,70.8927050867979,12.7186742400264,NA,NA,69.0456362469937,NA,NA,0.18354127844393,0.243483405437131,NA,NA,NA
"449","11-2010",2010-11-03 07:33:20,-4.0320168,-1.9268589,-1.838417,5.0338383,300.07373,0.027378082,0.00085802004,-0.044231772,-0.019310057,49.261284,301.7627,6.1219273,0.1975252,301.74994,100938.44,-0.022338204,2010-11-03 01:33:20,18690672,-0.0038837343,7.137452,0.2434845,0.00082699885,-4.495088e-05,0,4.009255e-05,-1688.2109,0,0,0,-1062863,0.0034638522,3.79952897573252,165.765293537386,NA,NA,NA,0.331619869132055,0.0471493192818254,1.83602085503112,0.148300188126597,2.82945284893348,8.03719108693349,0.00242639147817862,2426.39147817862,2108.22196349354,458.746581522343,8.05081071869984,2099.650326139,441.555974957145,36.4437250758871,36.4315694751998,27.0013341979218,23.7831195803177,21.9777211968391,4.95636888449786,NA,NA,NA,NA,NA,NA,NA,72.540800846015,NA,NA,0.145535009746514,0.222799201395435,4.30392557923241,14.042133480956,1.17018440825079
"450","11-2011",2011-11-03 07:33:20,-3.8653765,-1.7247047,-1.6427975,4.824952,300.10352,0.034768105,0.00083191507,-0.035173297,-0.013938367,49.260815,301.39807,5.6128483,0.16229576,301.38663,100947.44,-0.017605238,2011-11-03 01:33:20,18713824,-0.003365323,6.6362457,0.16828918,0.00033470243,-3.8950413e-05,0,1.9236046e-05,-1166.1836,0,0,0,-723400,0.0016613114,3.91452287833458,170.671644441009,NA,NA,NA,0.109170796445594,0.0509889833724527,1.88046542376532,0.138833199747891,2.28657206102865,8.00239256103942,0.00240653693552762,2406.53693552762,2108.98187215049,473.316879412266,8.01592268559314,2100.77243323631,455.851218310865,36.6386685096456,36.6391740226145,25.4515895143306,24.4289922377805,30.4983999594166,13.3521076311444,102.334638649247,15.3619327076918,7.85353851372976,99.8681473341048,14.9916501332277,NA,NA,70.0884161215026,NA,NA,0.135895203287483,0.217968023322963,NA,NA,NA
"451","11-2012",2012-11-03 07:33:20,-5.4996147,-2.6891165,-2.609847,6.299777,300.30798,0.06342602,0.0009190091,-0.05753404,-0.026286006,49.26117,301.15894,4.9369316,0.08856082,301.12817,101018,-0.027952563,2012-11-03 01:33:20,19011696,-0.0037162192,8.682723,0.11155701,0.00014411917,-4.3011867e-05,0,4.976927e-06,-2447.4375,0,0,0,-586251,0.0004302289,3.84996886139516,167.893626642862,NA,NA,NA,0,0.0172238320284629,1.32732564090267,0.112651607131821,2.57135379991401,8.03463536326752,0.00238908656437186,2389.08656437186,2081.85626460296,439.245265637354,8.04723262297665,2074.22899285645,424.143587120721,36.4821587586859,36.4878150724675,25.8284127558971,24.1993561224602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157152589039055,0.269970755097884,2.33148802040669,7.60690917026239,0.633899156899776
"452","11-2013",2013-11-03 07:33:20,-4.9895916,-2.6133862,-2.5410614,5.901864,299.36438,0.0489254,0.0008939095,-0.0525043,-0.024726093,49.261208,299.95178,5.3392286,0.16027081,299.93896,101003.25,-0.026527956,2013-11-03 01:33:20,19005536,-0.002773445,7.9162216,0.12295532,0.00026741344,-3.2099386e-05,0,6.2963545e-06,-2227.3125,0,0,0,-337707,0.0005447499,3.79106350449944,165.228019242355,NA,NA,NA,0.579986888391275,0.151177455980773,4.2521191466692,0.176822291712683,2.81462657475596,7.97416598206084,0.00241670680796223,2416.70680796223,2133.57834447412,499.777656224417,7.98583404822053,2126.67078473178,484.071318122222,36.7089802996829,36.7103832077622,24.4903485923349,24.7817956191053,25.9598036113331,2.16573187475872,100.209841474724,13.8522796695811,8.36016694333514,97.794301124058,13.518382497429,NA,NA,69.0331293783677,NA,NA,0.170288924575089,0.26726972599934,NA,NA,NA
"453","11-2014",2014-11-03 07:33:20,-5.534424,-2.5939426,-2.534896,6.3090715,299.65295,0.059246063,0.0009129951,-0.057885706,-0.024826467,49.261047,300.19824,4.957201,0.19328135,300.17087,101077.19,-0.026211102,2014-11-03 01:33:20,18983808,-0.00293988,8.448968,0.13537598,0.00021678877,-3.4027064e-05,0,8.306046e-06,-2258.6719,0,0,0,-318900,0.00071793795,3.76873712959284,164.254810984826,NA,NA,NA,0.233242631735452,0.154322420116155,2.84734543740503,0.0865737929676198,1.36491183128171,8.00044619862754,0.00241998187479825,2419.98187479825,2120.93376074949,461.966107301369,8.01278695289985,2113.48342907587,446.437256602948,36.822524642688,36.8307391847174,24.8306122820203,24.7706032839693,36.7564739060043,11.1396867258655,71.8084174572196,7.36566329572857,15.6262479981875,70.0774870594333,7.18811161109432,NA,NA,70.703964579416,NA,1.08031522507481,0.194429622502354,0.404449117979234,NA,NA,NA
"454","11-2015",2015-11-03 07:33:20,-5.4682665,-2.7295742,-2.6972713,6.305504,299.58838,0.048666,0.0009051622,-0.056220114,-0.025394082,49.260857,299.76245,5.2096405,0.15675443,299.749,101030.31,-0.02698781,2015-11-03 01:33:20,18960720,-0.0022711866,8.458691,0.098968506,0.00011681304,-2.628623e-05,0,3.2508633e-06,-2349.7695,0,0,0,-29217,0.0002810692,3.65515069808076,159.251106407041,NA,NA,NA,0.254349577376978,0.0621957576213693,3.66736542525851,0.206839457389957,2.82170486995477,7.97845066968243,0.00241680808445023,2416.80808445023,2131.41214469894,474.585017438388,7.9895489912492,2124.8933324793,460.153587741742,36.9014038415267,36.8966489681678,23.8907453480503,25.1066219584841,14.4069093552562,3.66858063105829,77.1314665307659,10.4569614841119,9.24616978417062,75.2722424687755,10.2048969291009,NA,NA,83.903588860621,342.102936176542,0.517389682794043,0.24466165837898,0.38939018075356,NA,NA,NA
"455","11-2016",2016-11-03 07:33:20,-3.4211693,-1.3899536,-1.3298807,4.647686,300.6626,0.042785645,0.0008166325,-0.031167746,-0.011265345,49.260777,301.83105,5.217184,0.14504069,301.82358,100908.19,-0.014330685,2016-11-03 01:33:20,18782592,-0.003229905,6.536376,0.14772034,0.001462731,-3.7381586e-05,0,4.605214e-05,-991.7295,0,0,0,-611307,0.003979192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
